library,os_type,library_type,crypto_dependency,algorithm,primitive,key_size,detection_method
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Cwd/Cwd.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/DB_File/DB_File.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Data/Dumper/Dumper.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Devel/Peek/Peek.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Digest/MD5/MD5.so,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Digest/SHA/SHA.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/Byte/Byte.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/CN/CN.so,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/EBCDIC/EBCDIC.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/Encode.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/JP/JP.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/KR/KR.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/Symbol/Symbol.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/TW/TW.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Encode/Unicode/Unicode.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Fcntl/Fcntl.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/File/DosGlob/DosGlob.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/File/Glob/Glob.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Filter/Util/Call/Call.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/GDBM_File/GDBM_File.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Hash/Util/FieldHash/FieldHash.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Hash/Util/Util.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/I18N/Langinfo/Langinfo.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/IO/IO.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/IPC/SysV/SysV.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/List/Util/Util.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/MIME/Base64/Base64.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Math/BigInt/FastCalc/FastCalc.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/NDBM_File/NDBM_File.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/ODBM_File/ODBM_File.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Opcode/Opcode.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/POSIX/POSIX.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/PerlIO/encoding/encoding.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/PerlIO/mmap/mmap.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/PerlIO/scalar/scalar.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/PerlIO/via/via.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/SDBM_File/SDBM_File.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Socket/Socket.so,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Storable/Storable.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Sys/Hostname/Hostname.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Sys/Syslog/Syslog.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Time/HiRes/HiRes.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Time/Piece/Piece.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Unicode/Collate/Collate.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/Unicode/Normalize/Normalize.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/attributes/attributes.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/mro/mro.so,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/re/re.so,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/threads/shared/shared.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl/5.38.2/auto/threads/threads.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Algorithm/Diff/XS/XS.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Cairo/Cairo.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Cairo/GObject/GObject.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Clone/Clone.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/File/FcntlLock/FcntlLock.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Glib/Glib.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Glib/Object/Introspection/Introspection.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/HTML/Parser/Parser.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Locale/gettext/gettext.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Net/DBus/DBus.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Net/SSLeay/SSLeay.so,unix,shared,"libcrypto,libssl",MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Net/SSLeay/SSLeay.so,unix,shared,"libcrypto,libssl",RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Net/SSLeay/SSLeay.so,unix,shared,"libcrypto,libssl",ECDSA,digital-signature,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Net/SSLeay/SSLeay.so,unix,shared,"libcrypto,libssl",ECDH,key-agreement,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Net/SSLeay/SSLeay.so,unix,shared,"libcrypto,libssl",HMAC,mac,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Net/SSLeay/SSLeay.so,unix,shared,"libcrypto,libssl",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Net/SSLeay/SSLeay.so,unix,shared,"libcrypto,libssl",SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Text/CharWidth/CharWidth.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/Text/Iconv/Iconv.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/perl5/5.38/auto/XML/Parser/Expat/Expat.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-access.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-adapter.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-avb.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-client-device.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-client-node.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-combine-stream.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-echo-cancel.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-fallback-sink.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-filter-chain.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-jack-tunnel.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-jackdbus-detect.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-link-factory.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-loopback.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-metadata.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-netjack2-driver.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-netjack2-manager.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-pipe-tunnel.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-portal.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-profiler.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-protocol-native.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-protocol-pulse.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-protocol-simple.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-pulse-tunnel.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-raop-discover.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-raop-sink.so,unix,shared,libcrypto,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-raop-sink.so,unix,shared,libcrypto,SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-roc-sink.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-roc-source.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-rt.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-rtkit.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-rtp-sap.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-rtp-session.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-rtp-sink.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-rtp-source.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-session-manager.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-spa-device-factory.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-spa-device.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-spa-node-factory.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-spa-node.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-vban-recv.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-vban-send.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pipewire-0.3/libpipewire-module-zeroconf-discover.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/pkcs11/gnome-keyring-pkcs11.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,AES,block-cipher,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,ECDSA,digital-signature,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,ECDH,key-agreement,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,ED25519,digital-signature,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,HMAC,mac,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-client.so,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,AES,block-cipher,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,ECDSA,digital-signature,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,ECDH,key-agreement,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,ED25519,digital-signature,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,HMAC,mac,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/pkcs11/p11-kit-trust.so,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/plymouth/details.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/plymouth/label-pango.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/plymouth/renderers/drm.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/plymouth/renderers/frame-buffer.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/plymouth/script.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/plymouth/text.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/plymouth/tribar.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/plymouth/two-step.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/plymouth/ubuntu-text.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/pulseaudio/libpulsecommon-16.1.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/remmina/plugins/remmina-plugin-rdp.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/remmina/plugins/remmina-plugin-secret.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/remmina/plugins/remmina-plugin-vnc.so,unix,shared,"libcrypto,libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/android/libandroid.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/audiocd/libaudiocd.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/audioscrobbler/libaudioscrobbler.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/daap/libdaap.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/dbus-media-server/libdbus-media-server.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/fmradio/libfmradio.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/generic-player/libgeneric-player.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/grilo/libgrilo.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/ipod/libipod.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/iradio/libiradio.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/mpris/libmpris.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/mtpdevice/libmtpdevice.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/notification/libnotification.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/power-manager/libpower-manager.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rhythmbox/plugins/rblirc/librblirc.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rsyslog/fmhash.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/imfile.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/imjournal.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rsyslog/imklog.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/imkmsg.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/immark.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/impstats.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/imptcp.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/imtcp.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/imudp.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/imuxsock.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/lmnet.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/lmnetstrms.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/lmnsd_ptcp.so,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/rsyslog/lmregexp.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/lmtcpclt.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/lmtcpsrv.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/lmzlibw.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/lmzstdw.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/mmanon.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/mmexternal.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/mmfields.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/mmjsonparse.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/mmpstrucdata.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/mmrm1stspace.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/mmsequence.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/mmutf8fix.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/omjournal.so,unix,shared,libgcrypt,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/rsyslog/ommail.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/omprog.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/omuxsock.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/pmaixforwardedfrom.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/pmciscoios.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/pmcisconames.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/pmlastmsg.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rsyslog/pmsnare.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rygel-2.8/engines/librygel-media-engine-gst.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rygel-2.8/engines/librygel-media-engine-simple.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rygel-2.8/plugins/librygel-external.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rygel-2.8/plugins/librygel-media-export.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/rygel-2.8/plugins/librygel-mpris.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/samba/auth/samba4.so,unix,shared,"libcrypto,libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/samba/bind9/dlz_bind9_10.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/samba/bind9/dlz_bind9_11.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/samba/bind9/dlz_bind9_12.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/samba/bind9/dlz_bind9_14.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/samba/bind9/dlz_bind9_16.so,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
